Title	ItemNumber	ItemNumberLabel	GroupNumber	ItemCategory	CategoryName	ContosoDatabaseProductKey	ContosoProductID	html:About	UnitCost	UnitPrice	UnitPriceCurrency	UnitPriceLabel	Features	Brand	BrandLabel	Color	ColorLabel	Size	SizeUnit	SizeLabel	Weight	WeightUnit	WeightLabel	ScreenSize	ScreenSizeUnit	ScreenSizeLabel	Memory	MemoryUnit	MemoryLabel	HardDrive	HardDriveUnit	HardDriveLabel	Megapixels	MegapixelsUnit	MegapixelsLabel	Zoom	ZoomUnit	ZoomLabel	RefreshRate	RefreshRateUnit	RefreshRateLabel	NumberOfSpeakers	NumberOfSpeakersLabel	Storage	StorageUnit	StorageLabel	Volume	VolumeUnit	VolumeLabel	BTU	BTUUnit	BTULabel	Coverage	CoverageUnit	CoverageLabel	Campaign	OnSale	Discount	LanguageTag
Proseware Calypso Floorstanding Speakers Black	4020301	Item	40203	402	Speakers			3 floor standing speakers with 3 woofers and one tweeter for smooth sounding audio. Recommended amplifier power per channel is 20-275 watts. 2-way binding posts for easy installation.	$510,00 	$999,99 	$	Price		Proseware	Brand	Black	Color																																							FALSE	FALSE		
Proseware Calypso Floorstanding Speakers Brown	4020302	Item	40203	402	Speakers			3 floor standing speakers with 3 woofers and one tweeter for smooth sounding audio. Recommended amplifier power per channel is 20-275 watts. 2-way binding posts for easy installation.	$510,00 	$999,99 	$	Price		Proseware	Brand	Brown	Color																																							FALSE	FALSE		
Proseware Calypso Floorstanding Speakers White	4020303	Item	40203	402	Speakers			3 floor standing speakers with 3 woofers and one tweeter for smooth sounding audio. Recommended amplifier power per channel is 20-275 watts. 2-way binding posts for easy installation.	$510,00 	$999,99 	$	Price		Proseware	Brand	White	Color																																							FALSE	FALSE		
Proseware Tangent Floorstanding Speakers Black	4020401	Item	40204	402	Speakers			2 floor standing speakers with 3-way speaker system. SuperCube subwoofer and one dome tweeter for high quality sound. 69Hz - 22kHz frequency response. Magnetic shielding for reduced interference.	$612,00 	$1 199,99 	$	Price		Proseware	Brand	Black	Color																																							FALSE	FALSE		
Proseware Tangent Floorstanding Speakers Brown	4020402	Item	40204	402	Speakers			2 floor standing speakers with 3-way speaker system. SuperCube subwoofer and one dome tweeter for high quality sound. 69Hz - 22kHz frequency response. Magnetic shielding for reduced interference.	$612,00 	$1 199,99 	$	Price		Proseware	Brand	Brown	Color																																							FALSE	FALSE		
Proseware Tangent Floorstanding Speakers White	4020403	Item	40204	402	Speakers			2 floor standing speakers with 3-way speaker system. SuperCube subwoofer and one dome tweeter for high quality sound. 69Hz - 22kHz frequency response. Magnetic shielding for reduced interference.	$612,00 	$1 199,99 	$	Price		Proseware	Brand	White	Color																																							FALSE	FALSE		
Northwind Traders Bookshelf Speakers Black	4020501	Item	40205	402	Speakers			Magnetically shielded bookshelf speakers for a crisp and balanced audio playback. Front-firing bass port for enhanced bass tones. 60Hz - 24kHz frequency response. 5-way binding posts for easy installation.	$51,00 	$99,99 	$	Price		Northwind Traders	Brand	Black	Color																																							FALSE	FALSE		
Northwind Traders Bookshelf Speakers White	4020502	Item	40205	402	Speakers			Magnetically shielded bookshelf speakers for a crisp and balanced audio playback. Front-firing bass port for enhanced bass tones. 60Hz - 24kHz frequency response. 5-way binding posts for easy installation.	$51,00 	$99,99 	$	Price		Northwind Traders	Brand	White	Color																																							FALSE	FALSE		
Northwind Traders Bookshelf Speakers Grey	4020503	Item	40205	402	Speakers			Magnetically shielded bookshelf speakers for a crisp and balanced audio playback. Front-firing bass port for enhanced bass tones. 60Hz - 24kHz frequency response. 5-way binding posts for easy installation.	$51,00 	$99,99 	$	Price		Northwind Traders	Brand	Grey	Color																																							FALSE	FALSE		
Northwind Traders Bookshelf Speakers Blue	4020504	Item	40205	402	Speakers			Magnetically shielded bookshelf speakers for a crisp and balanced audio playback. Front-firing bass port for enhanced bass tones. 60Hz - 24kHz frequency response. 5-way binding posts for easy installation.	$51,00 	$99,99 	$	Price		Northwind Traders	Brand	Blue	Color																																							FALSE	FALSE		
Northwind Traders Bookshelf Speakers Green	4020505	Item	40205	402	Speakers			Magnetically shielded bookshelf speakers for a crisp and balanced audio playback. Front-firing bass port for enhanced bass tones. 60Hz - 24kHz frequency response. 5-way binding posts for easy installation.	$51,00 	$99,99 	$	Price		Northwind Traders	Brand	Green	Color																																							FALSE	FALSE		
Northwind Traders Bookshelf Speakers Red	4020506	Item	40205	402	Speakers			Magnetically shielded bookshelf speakers for a crisp and balanced audio playback. Front-firing bass port for enhanced bass tones. 60Hz - 24kHz frequency response. 5-way binding posts for easy installation.	$51,00 	$99,99 	$	Price		Northwind Traders	Brand	Red	Color																																							FALSE	FALSE		
Northwind Traders Bookshelf Speakers Pink	4020507	Item	40205	402	Speakers			Magnetically shielded bookshelf speakers for a crisp and balanced audio playback. Front-firing bass port for enhanced bass tones. 60Hz - 24kHz frequency response. 5-way binding posts for easy installation.	$51,00 	$99,99 	$	Price		Northwind Traders	Brand	Pink	Color																																							FALSE	FALSE		
Northwind Traders Bookshelf Speakers Yellow	4020508	Item	40205	402	Speakers			Magnetically shielded bookshelf speakers for a crisp and balanced audio playback. Front-firing bass port for enhanced bass tones. 60Hz - 24kHz frequency response. 5-way binding posts for easy installation.	$51,00 	$99,99 	$	Price		Northwind Traders	Brand	Yellow	Color																																							FALSE	FALSE		
Northwind Traders All in One Speaker Black	4020601	Item	40206	402	Speakers			All-in-one speaker with Dynamic Balance woofers and fabric dome tweeters. Recommended amplifier power per channel is 20 - 1000 watts. 80Hz - 25kHz frequency response. 89dB sensitivity. 	$76,50 	$149,99 	$	Price		Northwind Traders	Brand	Black	Color																																							FALSE	FALSE		
Northwind Traders All in One Speaker Brown	4020602	Item	40206	402	Speakers			All-in-one speaker with Dynamic Balance woofers and fabric dome tweeters. Recommended amplifier power per channel is 20 - 1000 watts. 80Hz - 25kHz frequency response. 89dB sensitivity. 	$76,50 	$149,99 	$	Price		Northwind Traders	Brand	Brown	Color																																							FALSE	FALSE		
Northwind Traders All in One Speaker Grey	4020603	Item	40206	402	Speakers			All-in-one speaker with Dynamic Balance woofers and fabric dome tweeters. Recommended amplifier power per channel is 20 - 1000 watts. 80Hz - 25kHz frequency response. 89dB sensitivity. 	$76,50 	$149,99 	$	Price		Northwind Traders	Brand	Grey	Color																																							FALSE	FALSE		
Northwind Traders Pair Speaker Black	4020701	Item	40207	402	Speakers			2-way speakers with one soft dome tweeter. Oversize magnets provide powerful bass. 5-way binding post for easy installation. 60Hz - 30kHz frequency response. 84dB sensitivity.	$40,80 	$199,99 	$	Price		Northwind Traders	Brand	Black	Color																																							FALSE	FALSE		
Northwind Traders Pair Speaker Silver	4020702	Item	40207	402	Speakers			2-way speakers with one soft dome tweeter. Oversize magnets provide powerful bass. 5-way binding post for easy installation. 60Hz - 30kHz frequency response. 84dB sensitivity.	$40,80 	$199,99 	$	Price		Northwind Traders	Brand	Silver	Color																																							FALSE	FALSE		
Northwind Traders Pair Speaker Brown	4020703	Item	40207	402	Speakers			2-way speakers with one soft dome tweeter. Oversize magnets provide powerful bass. 5-way binding post for easy installation. 60Hz - 30kHz frequency response. 84dB sensitivity.	$40,80 	$199,99 	$	Price		Northwind Traders	Brand	Brown	Color																																							FALSE	FALSE		
Fabricam Bookshelf Speaker pair Black	4020801	Item	40208	402	Speakers			Pair of bookshelf speaker. Each speaker has one woofer and one tweeter. Bass-reflex for deep and responsive audio quality. 50Hz - 20kHz frequency response. Handles up to 120 total watts.	$40,80 	$79,99 	$	Price		Fabricam	Brand	Black	Color																																							FALSE	FALSE		
Fabricam Bookshelf Speaker pair White	4020802	Item	40208	402	Speakers			Pair of bookshelf speaker. Each speaker has one woofer and one tweeter. Bass-reflex for deep and responsive audio quality. 50Hz - 20kHz frequency response. Handles up to 120 total watts.	$40,80 	$79,99 	$	Price		Fabricam	Brand	White	Color																																							FALSE	FALSE		
Fabricam Bookshelf Speaker pair Silver	4020803	Item	40208	402	Speakers			Pair of bookshelf speaker. Each speaker has one woofer and one tweeter. Bass-reflex for deep and responsive audio quality. 50Hz - 20kHz frequency response. Handles up to 120 total watts.	$40,80 	$79,99 	$	Price		Fabricam	Brand	Silver	Color																																							FALSE	FALSE		
Fabricam Bookshelf Speaker pair Red	4020804	Item	40208	402	Speakers			Pair of bookshelf speaker. Each speaker has one woofer and one tweeter. Bass-reflex for deep and responsive audio quality. 50Hz - 20kHz frequency response. Handles up to 120 total watts.	$40,80 	$79,99 	$	Price		Fabricam	Brand	Red	Color																																							FALSE	FALSE		
Fabricam Bookshelf Speaker pair Blue	4020805	Item	40208	402	Speakers			Pair of bookshelf speaker. Each speaker has one woofer and one tweeter. Bass-reflex for deep and responsive audio quality. 50Hz - 20kHz frequency response. Handles up to 120 total watts.	$40,80 	$79,99 	$	Price		Fabricam	Brand	Blue	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M2 Black	4020901	Item	40209	402	Speakers			2-way all-in-one speaker. Handles up to 80 watts power. One woofer and one soft dome tweeter for high-quality range. 5-way binding posts for great connectivity. 60Hz - 20kHz frequency response.	$76,50 	$149,99 	$	Price		Fabricam	Brand	Black	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M2 Brown	4020902	Item	40209	402	Speakers			2-way all-in-one speaker. Handles up to 80 watts power. One woofer and one soft dome tweeter for high-quality range. 5-way binding posts for great connectivity. 60Hz - 20kHz frequency response.	$76,50 	$149,99 	$	Price		Fabricam	Brand	Brown	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M2 White	4020903	Item	40209	402	Speakers			2-way all-in-one speaker. Handles up to 80 watts power. One woofer and one soft dome tweeter for high-quality range. 5-way binding posts for great connectivity. 60Hz - 20kHz frequency response.	$76,50 	$149,99 	$	Price		Fabricam	Brand	White	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M3 Black	4021001	Item	40210	402	Speakers			2-way all-in-one speaker. Handles up to 100 watts power. One woofer and one soft dome tweeter for high-quality range. 5-way binding posts for great connectivity. 60Hz - 20kHz frequency response.	$91,80 	$179,99 	$	Price		Fabricam	Brand	Black	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M3 Brown	4021002	Item	40210	402	Speakers			2-way all-in-one speaker. Handles up to 100 watts power. One woofer and one soft dome tweeter for high-quality range. 5-way binding posts for great connectivity. 60Hz - 20kHz frequency response.	$91,80 	$179,99 	$	Price		Fabricam	Brand	Brown	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M3 White	4021003	Item	40210	402	Speakers			2-way all-in-one speaker. Handles up to 100 watts power. One woofer and one soft dome tweeter for high-quality range. 5-way binding posts for great connectivity. 60Hz - 20kHz frequency response.	$91,80 	$179,99 	$	Price		Fabricam	Brand	White	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M1 Black	4021101	Item	40211	402	Speakers			All-in-one speaker for up to 150 watts input power. High definition clarity in audio playback. 57Hz - 30kHz frequency response. 89dB sensitivity. Magnetic shielding for reduced interference.	$66,30 	$129,99 	$	Price		Fabricam	Brand	Black	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M1 Brown	4021102	Item	40211	402	Speakers			All-in-one speaker for up to 150 watts input power. High definition clarity in audio playback. 57Hz - 30kHz frequency response. 89dB sensitivity. Magnetic shielding for reduced interference.	$66,30 	$129,99 	$	Price		Fabricam	Brand	Brown	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M1 White	4021103	Item	40211	402	Speakers			All-in-one speaker for up to 150 watts input power. High definition clarity in audio playback. 57Hz - 30kHz frequency response. 89dB sensitivity. Magnetic shielding for reduced interference.	$66,30 	$129,99 	$	Price		Fabricam	Brand	White	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M1 Red	4021104	Item	40211	402	Speakers			All-in-one speaker for up to 150 watts input power. High definition clarity in audio playback. 57Hz - 30kHz frequency response. 89dB sensitivity. Magnetic shielding for reduced interference.	$66,30 	$129,99 	$	Price		Fabricam	Brand	Red	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M1 Green	4021105	Item	40211	402	Speakers			All-in-one speaker for up to 150 watts input power. High definition clarity in audio playback. 57Hz - 30kHz frequency response. 89dB sensitivity. Magnetic shielding for reduced interference.	$66,30 	$129,99 	$	Price		Fabricam	Brand	Green	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M1 Yellow	4021106	Item	40211	402	Speakers			All-in-one speaker for up to 150 watts input power. High definition clarity in audio playback. 57Hz - 30kHz frequency response. 89dB sensitivity. Magnetic shielding for reduced interference.	$66,30 	$129,99 	$	Price		Fabricam	Brand	Yellow	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M1 Blue	4021107	Item	40211	402	Speakers			All-in-one speaker for up to 150 watts input power. High definition clarity in audio playback. 57Hz - 30kHz frequency response. 89dB sensitivity. Magnetic shielding for reduced interference.	$66,30 	$129,99 	$	Price		Fabricam	Brand	Blue	Color																																							FALSE	FALSE		
Fabricam All in One Speaker M1 Pink	4021108	Item	40211	402	Speakers			All-in-one speaker for up to 150 watts input power. High definition clarity in audio playback. 57Hz - 30kHz frequency response. 89dB sensitivity. Magnetic shielding for reduced interference.	$66,30 	$129,99 	$	Price		Fabricam	Brand	Pink	Color																																							FALSE	FALSE		
